Name,=+971 4 4225666,callmodalpad,Number,Address,Number2
WafiGourmet,#ERROR!,#ERROR!,97143308297,,
VistaLoungeAndBar,#ERROR!,#ERROR!,97147011111,,
YasmineLounge,#ERROR!,#ERROR!,97142933000,,
MauiBeachBar,#ERROR!,#ERROR!,97144556677,,
WafiGourmet,#ERROR!,#ERROR!,97143244433,,
Mo'sRestaurant,#ERROR!,#ERROR!,97143443305,,
GoldenPalaceHotel,#ERROR!,#ERROR!,97142353737,,
HotelSanMarco,#ERROR!,#ERROR!,97142722333,,
HighwayHotel,#ERROR!,#ERROR!,97142733499,,
DallasHotel,#ERROR!,#ERROR!,97143511223,,
DiplomatHotel,#ERROR!,#ERROR!,97142715502,,
AlQaidHotel,#ERROR!,#ERROR!,97142222238,,
GalaxyPlazaHotel,#ERROR!,#ERROR!,97142257444,,
CityGoldHotel,#ERROR!,#ERROR!,97142263600,,
LondonHotel,#ERROR!,#ERROR!,97142733888,,
LondonCityHotel,#ERROR!,#ERROR!,97142350777,,
SochiHotel,#ERROR!,#ERROR!,97142242500,,
AlisonNelson'sChocolateBar,#ERROR!,#ERROR!,97143490727,,
AlisonNelson'sChocolateBar,#ERROR!,#ERROR!,97143951955,,
AtrafHotelApartments,#ERROR!,#ERROR!,97142716111,,
AlisonNelson'sChocolateBar,#ERROR!,#ERROR!,97142363186,,
BaisanPlazaApartment,#ERROR!,#ERROR!,97142219966,,
DolphinHotelApartments,#ERROR!,#ERROR!,97143597999,,
AlisonNelson'sChocolateBar,#ERROR!,505255073,505255073,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97143311757,,
DubaiBentaHotel,#ERROR!,#ERROR!,97142212525,,
AlKhaleejHolidayApartment,#ERROR!,#ERROR!,97142276565,,
IndexHotel,#ERROR!,#ERROR!,97142291555,,
DunaHotel2,#ERROR!,#ERROR!,97142234455,,
BlueLagoonHotel,#ERROR!,#ERROR!,97142733499,,
JubaHotel,#ERROR!,#ERROR!,97142258880,,
VictoriaHotel,#ERROR!,#ERROR!,97142269626,,
ViennaHotel,#ERROR!,#ERROR!,97142218855,,
TimePalaceHotel,#ERROR!,#ERROR!,97143532111,,
DreamPalaceHotel,#ERROR!,#ERROR!,97142229292,,
AlMarwaHotel,#ERROR!,#ERROR!,97142289991,,
AlDarHotel,#ERROR!,#ERROR!,97142214330,,
AlUrubaHotel,#ERROR!,#ERROR!,97142266190,,
AlMahaHotel,#ERROR!,#ERROR!,97142250222,,
DeiraTownHotel,#ERROR!,#ERROR!,97142233456,,
AlAndalusHotel,#ERROR!,#ERROR!,97142722113,,
MercureGoldHotel,#ERROR!,#ERROR!,97143019888,,
DubaiGrandHotel,#ERROR!,#ERROR!,97142632555,,
EurekaHotel,#ERROR!,#ERROR!,97142954466,,
DesertPalmRetreat,#ERROR!,#ERROR!,97143238888,,
AlBahaHotel,#ERROR!,#ERROR!,97142271267,,
AdmiralPlazaHotel,#ERROR!,#ERROR!,97143935333,,
AlWahdaHotel,#ERROR!,#ERROR!,97142222308,,
AscotHotel,#ERROR!,#ERROR!,97143520900,,
AnaPalaceHotel,#ERROR!,#ERROR!,97142255488,,
AmbassadorAndAstoriaHotel,#ERROR!,#ERROR!,97143939444,,
BlueSkyHotel,#ERROR!,#ERROR!,97142946999,,
AurisLodgeHotel,#ERROR!,#ERROR!,97143255088,,
AntaliaHotel,#ERROR!,#ERROR!,97142287100,,
DreamlandHotel,#ERROR!,#ERROR!,97142288300,,
MontrealHotelDubai,#ERROR!,#ERROR!,97142217676,,
KaroonHotel,#ERROR!,#ERROR!,97142222922,,
HuesBoutiqueHotel,#ERROR!,#ERROR!,97142365566,,
MetropolitanPalaceHotel,#ERROR!,#ERROR!,97142270000,,
MarianaHotel,#ERROR!,#ERROR!,97142259333,,
MoscowHotel,#ERROR!,#ERROR!,97142288222,,
MountRoyalHotel,#ERROR!,#ERROR!,97142292804,,
MovenpickHotel,#ERROR!,#ERROR!,97144498888,,
JebelAliGolfResortAndSpa,#ERROR!,#ERROR!,97148145555,,
MiddleEastHotel,#ERROR!,#ERROR!,97142226688,,
SuhaCityHotel,#ERROR!,#ERROR!,97142095000,,
MarhabaHotel,#ERROR!,#ERROR!,97142257766,,
ZainEastHotel,#ERROR!,#ERROR!,97142711771,,
GrandHotel,#ERROR!,#ERROR!,97142250025,,
IBISHotel,#ERROR!,#ERROR!,97142925000,,
HotelIbisWorldTradeCentre,#ERROR!,#ERROR!,97143324444,,
RadissonBluHotel,#ERROR!,#ERROR!,97143669111,,
MaaeenHotel,#ERROR!,#ERROR!,97142290085,,
HydeParkHotel,#ERROR!,#ERROR!,97143939373,,
RoyalGardenHotel,#ERROR!,#ERROR!,97142255100,,
SpectrumHotel,#ERROR!,#ERROR!,97142221704,,
SimaHotel,#ERROR!,#ERROR!,97142253635,,
QueensHotel,#ERROR!,#ERROR!,97142268000,,
PalmBeachRotanaInn,#ERROR!,#ERROR!,97143931999,,
ParkHyattHotel,#ERROR!,#ERROR!,97146021234,,
SunCityInternaltionalHotel,#ERROR!,#ERROR!,97143536888,,
AlManarHotel,#ERROR!,#ERROR!,97142658999,,
TaraHotel,#ERROR!,#ERROR!,97142272424,,
ZiQooHotelApartment,#ERROR!,#ERROR!,97144291000,,
SavoySuitesHotelApartments,#ERROR!,#ERROR!,97143553000,,
AurisHotel,#ERROR!,#ERROR!,97142946688,,
XVAArtHotel,#ERROR!,#ERROR!,97143535383,,
BabAlShamsDesertResort&Spa,#ERROR!,#ERROR!,97148096100,,
AmbassadorHotel,#ERROR!,#ERROR!,97143939444,,
AscottParkPlaceDubai,#ERROR!,#ERROR!,97143108555,,
RoyalPrinceHotel,#ERROR!,#ERROR!,97142239991,,
PresidentHotel,#ERROR!,#ERROR!,97143346565,,
SheratonDubaiMallOfTheEmiratesHotel,#ERROR!,#ERROR!,97143772000,,
NewPenninsulaHotel,#ERROR!,#ERROR!,97143939111,,
CoralAlKhoory,#ERROR!,#ERROR!,97143237777,,
SevenSandsHotelApartments,#ERROR!,#ERROR!,97143234000,,
DonatelloHotel,#ERROR!,#ERROR!,97143409040,,
AlRayaHotelApartments,#ERROR!,#ERROR!,97143555200,,
TimeGrandPlazaHotel,#ERROR!,#ERROR!,97142334444,,
AlKhalidiaHotelApartments,#ERROR!,#ERROR!,97142282280,,
ArcadiaHotelApartments,#ERROR!,#ERROR!,97143366566,,
RameeGuestlineHotelApartments2,#ERROR!,#ERROR!,97143553344,,
DelmaMotel,#ERROR!,#ERROR!,97142225353,,
AlQasr,#ERROR!,#ERROR!,97143666730,,
HighEndHotelApartments,#ERROR!,#ERROR!,97143985800,,
MincWaterfrontHotelApartments,#ERROR!,#ERROR!,97143979959,,
RichmondHotelApartments,#ERROR!,#ERROR!,97143988456,,
AmwajHotelApartments,#ERROR!,#ERROR!,97142735000,,
LondonCreekHotelApartments,#ERROR!,#ERROR!,97143555444,,
MoonValleyHotelApartments,#ERROR!,#ERROR!,97143971115,,
TimeOakHotelAndSuites,#ERROR!,#ERROR!,97144377888,,
PearlCoastPremierHotelApartments,#ERROR!,#ERROR!,97144289999,,
AlNawrasHotelApartments,#ERROR!,#ERROR!,97146079000,,
GoldenSands3HotelApartments,#ERROR!,#ERROR!,97143555551,,
Chaos,#ERROR!,#ERROR!,97143430000,,
PoolBar,#ERROR!,#ERROR!,97143165550,,
PizzaPazza,#ERROR!,#ERROR!,971480072992,,
TheOakRoom,#ERROR!,#ERROR!,97143430000,,
AlSaffa,#ERROR!,#ERROR!,97143430000,,
TheVillageRestaurant,#ERROR!,#ERROR!,97142205100,,
MinaASalam,#ERROR!,#ERROR!,97143666730,,
TheSuryasTravancoreKitchen,#ERROR!,#ERROR!,97143365412,,
PappaRotiGeneralTradingLLC(HeadOffice),#ERROR!,#ERROR!,97144572822,,
HyattRegency,#ERROR!,#ERROR!,97142096000,,
OliveTreeRestaurant,#ERROR!,#ERROR!,97142956666,,
TheChineseRoom,#ERROR!,#ERROR!,97142286666,,
Cocoroco,#ERROR!,#ERROR!,97142222333,,
Sky,#ERROR!,#ERROR!,97143430000,,
SeaHorseRestaurant,#ERROR!,#ERROR!,97142737200,,
OrientalPalaceHotelApartment,#ERROR!,#ERROR!,97143599992,,
PinoyAcoustic,#ERROR!,#ERROR!,97142823464,,
AlBorzRestaurant,#ERROR!,#ERROR!,97143318777,,
Signatures,#ERROR!,#ERROR!,97148836000,,
AlKoufaServices(HeadOffice),#ERROR!,#ERROR!,97143342243,,
GermanDonerKebab(HeadOffice),#ERROR!,#ERROR!,97144549522,,
Lamesa,#ERROR!,#ERROR!,97146082160,,
Courtyard,#ERROR!,#ERROR!,97144285888,,
MandiliciousLLC(HeadOffice),#ERROR!,#ERROR!,97144503838,,
KarachiDarbarGroupOfRestaurant(HeadOffice),#ERROR!,#ERROR!,97142673131,,
BoulevardCafe,#ERROR!,#ERROR!,97144285888,,
SpectrumRestaurant,#ERROR!,#ERROR!,97142266103,,
DusitThani,#ERROR!,#ERROR!,97143174515,,
TokoDubai,#ERROR!,#ERROR!,97144428383,,
RoyalParisStarRestaurant,#ERROR!,#ERROR!,97142562532,,
Subway,#ERROR!,#ERROR!,97143418808,,
DallasRestaurant,#ERROR!,#ERROR!,97142691178,,
GazeboRestaurant,#ERROR!,#ERROR!,97142845548,,
AbdullaKetaitRestaurant,#ERROR!,#ERROR!,97148818507,,
HolAn,#ERROR!,#ERROR!,97143668888,,
Venezia-MetropolitanHotel,#ERROR!,#ERROR!,97143430000,,
PizzaExpress(HeadOffice),#ERROR!,#ERROR!,97143247324,,
CaramelAvenueRestaurantLLC(CorporateOffice),#ERROR!,#ERROR!,97143443305,,
DelhiDarbarRestaurantLLC(HeadOffice),#ERROR!,#ERROR!,97143365858,,
LondonFishAndChips(HeadOffice),#ERROR!,#ERROR!,97144479788,,
AlKhaleejHotel,#ERROR!,#ERROR!,97142211144,,
BonningtonHotel,#ERROR!,#ERROR!,97143560000,,
TulipInnHotelApartments,#ERROR!,#ERROR!,97142619999,,
PanoramaHotel,#ERROR!,#ERROR!,97142248055,,
SeaViewHotel,#ERROR!,#ERROR!,97143558080,,
TheMeydanHotel,#ERROR!,#ERROR!,97143813333,,
MovenpickHotelApartment,#ERROR!,#ERROR!,97143366000,,
UNOPizzeria,#ERROR!,#ERROR!,97148004501,,
StandViewRestaurantLLC,#ERROR!,#ERROR!,97142238038,,
AvenueHotel,#ERROR!,#ERROR!,97142970808,,
Quattro,#ERROR!,#ERROR!,97146010101,,
Shangri-LaHotel,#ERROR!,#ERROR!,97143438888,,
RhodesMezzanine,#ERROR!,#ERROR!,97143998888,,
WavesPool,#ERROR!,#ERROR!,97146077977,,
TampoCoffee,#ERROR!,#ERROR!,97142925000,,
RoyalAscotHotel,#ERROR!,#ERROR!,97143558500,,
ArabianTeaHouse(HeadOffice),#ERROR!,#ERROR!,97142555234,,
GloriaHotel,#ERROR!,#ERROR!,97143996666,,
TradersHotelDubai,#ERROR!,#ERROR!,97142659888,,
Mundo,#ERROR!,#ERROR!,97143300000,,
AlManzilHotel,#ERROR!,#ERROR!,97144285888,,
AlJawharaMetroHotel,#ERROR!,#ERROR!,97142223141,,
BroadwayHotel,#ERROR!,#ERROR!,97142217111,,
AlJawharaGardensHotel,#ERROR!,#ERROR!,97142107777,,
MarkInnHotel,#ERROR!,#ERROR!,97142211622,,
AlGhurairRayhaanByRotana,#ERROR!,#ERROR!,97142933000,,
BurjAlArabHotel,#ERROR!,#ERROR!,97143017777,,
AlKhayamHotel,#ERROR!,#ERROR!,97142264211,,
AbjarGrandHotel,#ERROR!,#ERROR!,97142662666,,
AlBustanRotanaHotel,#ERROR!,#ERROR!,97142820000,,
AlArrafHotel,#ERROR!,#ERROR!,97142250700,,
ArmaniHotel,#ERROR!,#ERROR!,97148883888,,
ArjaanByRotana,#ERROR!,#ERROR!,97144360000,,
AstoriaHotel,#ERROR!,#ERROR!,97143534300,,
AngsanaHotel&Suites,#ERROR!,#ERROR!,97143230000,,
AmwajRotana,#ERROR!,#ERROR!,97144282000,,
AlKarawanHotel,#ERROR!,#ERROR!,97142252211,,
ArabianParkHotel,#ERROR!,#ERROR!,97143245999,,
BlueDiamondHotel,#ERROR!,#ERROR!,97142262121,,
ArabianCourtyardHotel&Spa,#ERROR!,#ERROR!,97143519111,,
CentroBarsha,#ERROR!,#ERROR!,97147040000,,
CaliforniaHotel,#ERROR!,#ERROR!,97142242429,,
HotelCourtyardByMarriott,#ERROR!,#ERROR!,97148852222,,
ComfortInnHotel,#ERROR!,#ERROR!,97142227393,,
CityStarHotel,#ERROR!,#ERROR!,97142270002,,
HotelCountry,#ERROR!,#ERROR!,97142256200,,
HotelCrownePlaza,#ERROR!,#ERROR!,97147012222,,
CitymaxHotel,#ERROR!,#ERROR!,97144098000,,
CopthorneHotelDubai,#ERROR!,#ERROR!,97142950500,,
CitymaxHotel,#ERROR!,#ERROR!,97144078000,,
SyajHotel,#ERROR!,#ERROR!,97142289666,,
CassellsAlBarshaHotel,#ERROR!,#ERROR!,97143996677,,
BurjumanArjaanByRotana,#ERROR!,#ERROR!,97143524444,,
DubaiMarriottHorbourHotel&Suites,#ERROR!,#ERROR!,97143194000,,
DubaiNovaHotel,#ERROR!,#ERROR!,97143559000,,
ClaridgeHotel,#ERROR!,#ERROR!,97142716666,,
DesertPalmDubai,#ERROR!,#ERROR!,97143238888,,
DubaiInternationalHotel,#ERROR!,#ERROR!,97142244000,,
CoralDubaiDeiraHotel,#ERROR!,#ERROR!,97142248587,,
CityKingHotel,#ERROR!,#ERROR!,97142273337,,
HallmarkHotel,#ERROR!,#ERROR!,97142221999,,
DubaiPlamHotel,#ERROR!,#ERROR!,97142710021,,
DulfHotel,#ERROR!,#ERROR!,97142285444,,
GrandMillenniumHotel,#ERROR!,#ERROR!,97144299999,,
RadissonBluHotel,#ERROR!,#ERROR!,97144355000,,
SmanaHotel,#ERROR!,#ERROR!,97142222204,,
FerrariHotel,#ERROR!,#ERROR!,97142732888,,
FourPointsBySheratonBurDubai,#ERROR!,#ERROR!,97143977444,,
HolidayInnExpress,#ERROR!,#ERROR!,97144071777,,
FloridaHotel,#ERROR!,#ERROR!,97142268888,,
EmiratesConcordeHotel,#ERROR!,#ERROR!,97142230003,,
RainbowHotel,#ERROR!,#ERROR!,97143572172,,
EverestInternationalHotel,#ERROR!,#ERROR!,97143931808,,
FourPointsBySheraton,#ERROR!,#ERROR!,97143230333,,
RadissonBluHotel,#ERROR!,#ERROR!,97144502000,,
DusitThaniDubai,#ERROR!,#ERROR!,97143433333,,
FloridaInternationalHotel,#ERROR!,#ERROR!,97142247777,,
HolidayInnExpress,#ERROR!,#ERROR!,97145119333,,
RadissonBluHotel,#ERROR!,#ERROR!,97142227171,,
HiltonDubaiCreek,#ERROR!,#ERROR!,97142271111,,
LordsHotel,#ERROR!,#ERROR!,97142289977,,
One&OnlyPalmHotel,#ERROR!,#ERROR!,97144401010,,
MetropolitanHotel,#ERROR!,#ERROR!,97142959171,,
KingsParkHotel,#ERROR!,#ERROR!,97142289999,,
LeMeridienFairway,#ERROR!,#ERROR!,97146085000,,
NihalHotel,#ERROR!,#ERROR!,97142957666,,
RameeGuestlineHotel,#ERROR!,#ERROR!,97142299111,,
NovotelHotel,#ERROR!,#ERROR!,97142925200,,
RamadaDowntownDubai,#ERROR!,#ERROR!,97143307330,,
ImperialSuitesHotel,#ERROR!,#ERROR!,97143515100,,
MovenpickHotelApartmentsTheSquare,#ERROR!,#ERROR!,97146072777,,
InterContinentalDubai-FestivalCityHotel,#ERROR!,#ERROR!,97147011111,,
MovenpickHotelDeira,#ERROR!,#ERROR!,97144440111,,
RamadaDeiraHotel,#ERROR!,#ERROR!,97142596000,,
FloraAlSouqHotel,#ERROR!,#ERROR!,97142346666,,
MoevenpickHotelIbnBattutaGateHotel,#ERROR!,#ERROR!,97144440000,,
MillenniumAirportHotel,#ERROR!,#ERROR!,97142823464,,
RameeInternationalHotel,#ERROR!,#ERROR!,97142240222,,
MinaASalam,#ERROR!,#ERROR!,97143668888,,
MajesticHotelTower,#ERROR!,#ERROR!,97143598888,,
SheratonJumeirahBeachResort&Towers,#ERROR!,#ERROR!,97143995533,,
SheratonDeiraHotelAndTowers,#ERROR!,#ERROR!,97142688888,,
RoyalFalconHotel,#ERROR!,#ERROR!,97142732222,,
JoodPalaceHotel,#ERROR!,#ERROR!,97142232222,,
SunAndSandsHotel,#ERROR!,#ERROR!,97142239000,,
SandrasInnHotel,#ERROR!,#ERROR!,97142224333,,
PanoramaGrandHotel,#ERROR!,#ERROR!,97143934777,,
FortunePlazaHotel,#ERROR!,#ERROR!,97142635500,,
St.GeorgeHotel,#ERROR!,#ERROR!,97142251122,,
PacificHotel,#ERROR!,#ERROR!,97142276700,,
HotelSuiteNovotelMallOfTheEmirates,#ERROR!,#ERROR!,97143823200,,
RivieraHotel,#ERROR!,#ERROR!,97142222131,,
SadafDelmonHotel,#ERROR!,#ERROR!,97142280222,,
SadafHotel,#ERROR!,#ERROR!,97142225510,,
RushInnHotel,#ERROR!,#ERROR!,97143522235,,
RoyaltonHotel,#ERROR!,#ERROR!,97142229226,,
SaharHotel,#ERROR!,#ERROR!,97142232666,,
TheAddressHotel,#ERROR!,#ERROR!,97144367777,,
PremierInnHotel,#ERROR!,#ERROR!,97142604000,,
VidaHotelAndResort,#ERROR!,#ERROR!,97144286888,,
ThePalaceDowntownDubai,#ERROR!,#ERROR!,97144287888,,
ZainInternationalHotel,#ERROR!,#ERROR!,97142222202,,
TheHHotel,#ERROR!,#ERROR!,97145018888,,
TulipInnHotelFZLLC,#ERROR!,#ERROR!,97143671222,,
TheRitz-CarltonDubaiInternationalFinancialCentre,#ERROR!,#ERROR!,97143722222,,
AurisPlazaHotel,#ERROR!,#ERROR!,97144554800,,
DoubleTreeByHiltonHotel&Residences,#ERROR!,#ERROR!,97143750999,,
CloverCreekHotelApartments,#ERROR!,#ERROR!,97142336310,,
VillaRotanaHotel,#ERROR!,#ERROR!,97143216111,,
HolidayInnDubai,#ERROR!,#ERROR!,97142288889,,
AlWaleedPalaceHotelApartments,#ERROR!,#ERROR!,97143360004,,
StarMetroDeiraHotel,#ERROR!,#ERROR!,97142359944,,
RameeGuestlineDeiraHotel,#ERROR!,#ERROR!,97142958777,,
ChelseaTowerHotelApartments,#ERROR!,#ERROR!,97143434347,,
VendomePlazaHotel,#ERROR!,#ERROR!,97142222333,,
WestHotel,#ERROR!,#ERROR!,97142717001,,
TheCountryClubHotel,#ERROR!,#ERROR!,97143988840,,
TowersRotanaHotel,#ERROR!,#ERROR!,97143122202,,
HotelNovotelDubai,#ERROR!,#ERROR!,97143049000,,
TheWestinDubaiiMinaSeyahiBeachResortAndMarina,#ERROR!,#ERROR!,97143994141,,
YassatGloriaHotelApartments,#ERROR!,#ERROR!,97143818888,,
RihabRotana,#ERROR!,#ERROR!,97142940300,,
SavoyCentralHotelApartments,#ERROR!,#ERROR!,97143938000,,
RimalRotana,#ERROR!,#ERROR!,97142688000,,
ParkHotelApartments,#ERROR!,#ERROR!,97143246111,,
WinchesterGrandHotelApartments,#ERROR!,#ERROR!,97143550222,,
SavoyCrestHotelApartments,#ERROR!,#ERROR!,97143554488,,
SomewhereHotelApartments,#ERROR!,#ERROR!,97142068600,,
FortuneGrandHotelApartments,#ERROR!,#ERROR!,97143590990,,
TamaniMarinaHotelAndHotelApartment,#ERROR!,#ERROR!,97143992500,,
GrandMidwestHotels,#ERROR!,#ERROR!,97144362000,,
SavoyParkHotelApartments,#ERROR!,#ERROR!,97143550303,,
AlBustanCenterAndResidenceHotel,#ERROR!,#ERROR!,97142630000,,
FortuneHotelApartments,#ERROR!,#ERROR!,97143553111,,
RameeGuestlineHotelApartments3,#ERROR!,#ERROR!,97143695353,,
FortunePearlHotel,#ERROR!,#ERROR!,97142725888,,
KempinskiHotelAndResidences,#ERROR!,#ERROR!,97144442000,,
HolidayInnExpress,#ERROR!,#ERROR!,97144275555,,
GoldenSands5HotelApartments,#ERROR!,#ERROR!,97143550000,,
GrandHyattResidence,#ERROR!,#ERROR!,97143172696,,
HotelSofitelDubaiDowntown,#ERROR!,#ERROR!,97145036666,,
HotelIbis,#ERROR!,#ERROR!,97142068100,,
PearlResidenceHotelApartments,#ERROR!,#ERROR!,97143558111,,
OaksLiwaHeightsHotelApartments,#ERROR!,#ERROR!,97144363434,,
OasisCourtHotelApartments,#ERROR!,#ERROR!,97143976666,,
DunesHotelApartments,#ERROR!,#ERROR!,97143583333,,
LeMeridienFurnishedVillas,#ERROR!,#ERROR!,97143992000,,
MovenpickHotel,#ERROR!,#ERROR!,97144380000,,
AlWaleedPalaceHotelApartments,#ERROR!,553467436,553467436,,
OrientalPalaceHotelApartments,#ERROR!,#ERROR!,97142227775,,
HotelIbis,#ERROR!,#ERROR!,97143996699,,
RadissonRoyalHotel,#ERROR!,#ERROR!,97143080000,,
ImperialHotelApartments,#ERROR!,#ERROR!,97143553555,,
JormandHotelApartments,#ERROR!,#ERROR!,97143522555,,
NumberOneTowerSuites,#ERROR!,#ERROR!,97143434666,,
JumeirahLivingWorldTradeCentreResidence,#ERROR!,#ERROR!,97145110000,,
HotelIbisMallOfTheEmirates,#ERROR!,#ERROR!,97143823000,,
ChelseaGardensHotelApartments,#ERROR!,#ERROR!,97144377377,,
InterContinentalResidenceSuites,#ERROR!,#ERROR!,97147013333,,
HolidayInnExpress,#ERROR!,#ERROR!,97142900111,,
WarwickHotel,#ERROR!,#ERROR!,97145069600,,
DarAlMasyafHotel,#ERROR!,#ERROR!,97143668888,,
MarriottHotel,#ERROR!,#ERROR!,97143177777,,
GrandMidwestTowerHotelApartments,#ERROR!,#ERROR!,97143511114,,
SubaHotel,#ERROR!,#ERROR!,97146030777,,
TimeOpalHotelApartments,#ERROR!,#ERROR!,97144472526,,
HighEndHotelApartment,#ERROR!,#ERROR!,97143985800,,
WaldorfAstoria,#ERROR!,#ERROR!,97148182222,,
PremierInn,#ERROR!,#ERROR!,97143821555,,
DoubletreeByHiltonHotel,#ERROR!,#ERROR!,97144533333,,
EagleHotelApartment,#ERROR!,#ERROR!,97144259999,,
HiltonDubaiJumeirahResort,#ERROR!,#ERROR!,97143991111,,
MarriottExecutiveApartments,#ERROR!,#ERROR!,97143177770,,
PremierInn,#ERROR!,#ERROR!,97148112803,,
SyajHotel,#ERROR!,#ERROR!,97142289666,,
RaintreeHotel,#ERROR!,#ERROR!,97143556600,,
DonaTelloHotelAndResorts,#ERROR!,#ERROR!,97143409040,,
LavenderHotel,#ERROR!,#ERROR!,97142232200,,
SamayaHotel,#ERROR!,#ERROR!,97147033333,,
TheOberoiHotel,#ERROR!,#ERROR!,97144441444,,
AlQasrHotel,#ERROR!,#ERROR!,97143668888,,
HotelTajDubai,#ERROR!,#ERROR!,97144383100,,
JAOceanViewHotel,#ERROR!,#ERROR!,97148145599,,
OrchidHotel,#ERROR!,#ERROR!,97142956999,,
TulipInnHotelApartment,#ERROR!,#ERROR!,97146015700,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97144340195,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97143446228,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97143941121,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97144257971,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97144470444,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97142843749,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97144574199,,
ShakespeareAndCo.,#ERROR!,#ERROR!,97143608886,,
LandmarkPlazaHotel,#ERROR!,#ERROR!,97142275555,,
AurisFirstCentralHotelSuites,#ERROR!,#ERROR!,97144544900,,
AtlantisThePalm,#ERROR!,#ERROR!,97144260000,,
AsianaHotel,#ERROR!,#ERROR!,97142387777,,
AvariDubaiHotel,#ERROR!,#ERROR!,97142956666,,
ParkRegisKrisKinHotel,#ERROR!,#ERROR!,97143771111,,
AlMuroojRotanaHotel,#ERROR!,#ERROR!,97143211111,,
ByblosHotel,#ERROR!,#ERROR!,97144488000,,
GrandHyattDubai,#ERROR!,#ERROR!,97143171234,,
JWMarriottHotel,#ERROR!,#ERROR!,97142624444,,
CitySeasonsHotel,#ERROR!,#ERROR!,97142942777,,
GrandCentralHotel,#ERROR!,#ERROR!,97142999977,,
BentaGrandHotel,#ERROR!,#ERROR!,97142713232,,
GrandeurHotel,#ERROR!,#ERROR!,97143418777,,
HotelSofitelDubaiJumeirahBeach,#ERROR!,#ERROR!,97144484848,,
CrownePlaza,#ERROR!,#ERROR!,97143311111,,
EmiratesGrandHotel,#ERROR!,#ERROR!,97143230000,,
CarltonTowerHotel,#ERROR!,#ERROR!,97142227111,,
FourPointsBySheratonDowntown,#ERROR!,#ERROR!,97143543333,,
GoldenTulipHotel,#ERROR!,#ERROR!,97143417750,,
FloraGrandHotel,#ERROR!,#ERROR!,97142233344,,
HotelPullmanDubaiDeiraCityCentre,#ERROR!,#ERROR!,97142941222,,
CapitolHotel,#ERROR!,#ERROR!,97143460111,,
FortuneGrandHotel,#ERROR!,#ERROR!,97142719998,,
FairmontHotel,#ERROR!,#ERROR!,97143325555,,
GrosvenorHouseHotel,#ERROR!,#ERROR!,97143998888,,
FortuneBoutiqueHotel,#ERROR!,#ERROR!,97142735555,,
HattaFortHotel,#ERROR!,#ERROR!,97148523211,,
LeMeridienHotel,#ERROR!,#ERROR!,97142170000,,
JumeirahEmiratesTowers,#ERROR!,#ERROR!,97143300000,,
ManhattanHotel,#ERROR!,#ERROR!,97143514222,,
JumeirahBeachHotel,#ERROR!,#ERROR!,97143480000,,
RameeRoyalHotel,#ERROR!,#ERROR!,97143344088,,
HolidayInn,#ERROR!,#ERROR!,97143572999,,
JumeirahCreeksideHotel,#ERROR!,#ERROR!,97142308555,,
RafeeHotel,#ERROR!,#ERROR!,97142236444,,
JumeiraRotanaHotel,#ERROR!,#ERROR!,97143455888,,
LotusHotel,#ERROR!,#ERROR!,97142278888,,
RafflesDubai,#ERROR!,#ERROR!,97143248888,,
RamadaJumeirahHotel,#ERROR!,#ERROR!,97147027000,,
HyattRegencyDubai,#ERROR!,#ERROR!,97142091234,,
RamadaDubaiHotel,#ERROR!,#ERROR!,97143519999,,
RamadaPlazaJumeirahBeachResidenceHotel,#ERROR!,#ERROR!,97144398888,,
JWMarriottMarquisHotel,#ERROR!,#ERROR!,97144140000,,
RameeRoseHotel,#ERROR!,#ERROR!,97144500111,,
KaramaHotel,#ERROR!,#ERROR!,97143366607,,
RamadaChelseaHotel,#ERROR!,#ERROR!,97145019000,,
MarcoPoloHotel,#ERROR!,#ERROR!,97142720000,,
RegentPalaceHotel,#ERROR!,#ERROR!,97143963888,,
SheratonDubaiCreekHotelAndTowers,#ERROR!,#ERROR!,97142281111,,
YorkInternationalHotel,#ERROR!,#ERROR!,97143555500,,
TheAddressDubaiMallHotel,#ERROR!,#ERROR!,97144388888,,
HotelNovotelWorldTradeCentre,#ERROR!,#ERROR!,97143320000,,
RioHotel,#ERROR!,#ERROR!,97143259966,,
AlKhaleejPalaceHotel,#ERROR!,#ERROR!,97142231000,,
GrandExcelsiorHotel,#ERROR!,#ERROR!,97143599992,,
MayfairHotel,#ERROR!,#ERROR!,97142284444,,
RoseRayhaanByRotana,#ERROR!,#ERROR!,97143230111,,
MediaOneHotel,#ERROR!,#ERROR!,97144271000,,
HotelVersailles,#ERROR!,#ERROR!,97142277880,,
ChelseaPlazaHotel,#ERROR!,#ERROR!,97143982222,,
HotelMeliaDubai,#ERROR!,#ERROR!,97143868111,,
OneAndOnlyRoyalMirage,#ERROR!,#ERROR!,97143999999,,
TheAddressMontgomerieDubai,#ERROR!,#ERROR!,97143905600,,
RegalPlazaHotel,#ERROR!,#ERROR!,97143556633,,
