Name,Address,Type,Number,asdsad,Number2,aNumbaaaer,,,,,,,,
Subway,https://www.asklaila.com/listing/Delhi-NCR/old-rajendra-nagar/subway/0eXFbcB1/,1147597293,"Old Rajendra Nagar, Delhi","Fast Food,Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1147597293,tel:01147597293,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/old-rajendra-nagar/subway/0eXFbcB1/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1280#,,
Chawla Chicken Restaurant,https://www.asklaila.com/listing/Delhi-NCR/naraina-industrial-area-phase-1/chawla-chicken-restaurant/0V10jDUm/,"01165348112
														,

09891068972","Naraina Industrial Area Phase 1, Delhi","Children's Play Area,Outdoor Seating, Chinese",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1165348112,tel:01165348112,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/naraina-industrial-area-phase-1/chawla-chicken-restaurant/0V10jDUm/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9891068972,tel:9891068972
Mc Donald's,https://www.asklaila.com/listing/Delhi-NCR/shahdara/mc-donalds/15LmQs8z/,1166000666,"Shahdara, Delhi","Burgers, Fast Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1166000666,tel:01166000666,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/shahdara/mc-donalds/15LmQs8z/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Pizza Square,https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-iii/pizza-square/81AvhXvn/,1244231115,"DLF City Phase III, Gurgaon","Pizza, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244231115,tel:01244231115,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-iii/pizza-square/81AvhXvn/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Subway,https://www.asklaila.com/listing/Delhi-NCR/rajouri-garden/subway/1LxHRlOl/,1165455302,"Rajouri Garden, Delhi","Fast Food,Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1165455302,tel:01165455302,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/rajouri-garden/subway/1LxHRlOl/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Domino's Pizza,https://www.asklaila.com/listing/Delhi-NCR/malviya-nagar/dominos-pizza/lhCKdqIg/,1168886888,"Malviya Nagar, Delhi","Fast Food, Pizza, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1168886888,tel:01168886888,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/malviya-nagar/dominos-pizza/lhCKdqIg/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Subway,https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-1/subway/X0OIarTB/,1244015588,"DLF Phase 1, Gurgaon","Fast Food,Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244015588,tel:01244015588,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-1/subway/X0OIarTB/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Mc Donald's,https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/mc-donalds/2bvp74DD/,1124604047,"Chandni Chowk, Delhi","Burgers, Fast Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1124604047,tel:01124604047,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/chandni-chowk/mc-donalds/2bvp74DD/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Subway,https://www.asklaila.com/listing/Delhi-NCR/nehru-place/subway/1bYWVdPd/,1126472310,"Nehru Place, Delhi","Fast Food,Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1126472310,tel:01126472310,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/nehru-place/subway/1bYWVdPd/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Krishna Sagar,https://www.asklaila.com/listing/Delhi-NCR/raj-nagar/krishna-sagar/NGTQvRZZ/,1202721503,"Raj Nagar, Ghaziabad","Chinese, Continental, North Indian, South Indian",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1202721503,tel:01202721503,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/raj-nagar/krishna-sagar/NGTQvRZZ/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Subway,https://www.asklaila.com/listing/Delhi-NCR/mg-road/subway/gJgihFQi/,"01244040414
														,

07838329444","MG Road, Gurgaon","Fast Food,Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244040414,tel:01244040414,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/mg-road/subway/gJgihFQi/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,7838329444,tel:7838329444
Pizza Hut,https://www.asklaila.com/listing/Delhi-NCR/noida-sector-18/pizza-hut/wYE0KZda/,,"Noida Sector 18, Noida","Pizza, Non-Veg, Sodexo,Ticket Restaurant",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9999391912,tel:9999391912,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/noida-sector-18/pizza-hut/wYE0KZda/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Fill-O-Stix,https://www.asklaila.com/listing/Delhi-NCR/lajpat-nagar-2/fill-o-stix/seDgJvXW/,"01141067676
														,

09811117247","Lajpat Nagar 2, Delhi","Fast Food, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1141067676,tel:01141067676,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/lajpat-nagar-2/fill-o-stix/seDgJvXW/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9811117247,tel:9811117247
Kyoto Restaurant,https://www.asklaila.com/listing/Delhi-NCR/sector-15-ii/kyoto-restaurant/1SbX3p3a/,"01242221645
														,

09873349961","Sector 15-II, Gurgaon","Japanese, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1242221645,tel:01242221645,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/sector-15-ii/kyoto-restaurant/1SbX3p3a/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9873349961,tel:9873349961
Pioneer's Flavours Of China,https://www.asklaila.com/listing/Delhi-NCR/connaught-place/pioneers-flavours-of-china/1R59EObQ/,"01123738891
														,

09899092286","Connaught Place, Delhi","Chinese, Non-Veg, Sodexo,Ticket Restaurant",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1123738891,tel:01123738891,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/connaught-place/pioneers-flavours-of-china/1R59EObQ/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9899092286,tel:9899092286
Sun & Moon,https://www.asklaila.com/listing/Delhi-NCR/mehrauli-gurgaon-road/sun-moon/09GIAQGg/,"01244030213
														,

09818695300","Mehrauli Gurgaon Road, Gurgaon","Outdoor Seating,  Chinese, Korean, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244030213,tel:01244030213,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/mehrauli-gurgaon-road/sun-moon/09GIAQGg/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9818695300,tel:9818695300
Pizza Square,https://www.asklaila.com/listing/Delhi-NCR/safdarjung-development-area/pizza-square/1UsiGSRb/,"01141011234
														,

09211249112","Safdarjung Development Area, Delhi","Fast Food, Pasta, Pizza, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1141011234,tel:01141011234,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/safdarjung-development-area/pizza-square/1UsiGSRb/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9211249112,tel:9211249112
Domino's Pizza,https://www.asklaila.com/listing/Delhi-NCR/dallupura/dominos-pizza/1tHs4gIg/,1122621818,"Dallupura, Delhi","Fast Food, Pizza, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1122621818,tel:01122621818,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dallupura/dominos-pizza/1tHs4gIg/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Saleem's Restaurant,https://www.asklaila.com/listing/Delhi-NCR/gurgaon/saleems-restaurant/0e989yZM/,"01246415993
														,

09818278113",Gurgaon,"Biryani, Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1246415993,tel:01246415993,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/gurgaon/saleems-restaurant/0e989yZM/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,9818278113,tel:9818278113
Subway,https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-iv/subway/0IEBcSTq/,1244114961,"DLF Phase IV, Gurgaon","Fast Food, Health Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244114961,tel:01244114961,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-phase-iv/subway/0IEBcSTq/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Salsa Salsaa,https://www.asklaila.com/listing/Delhi-NCR/mehrauli-gurgaon-road/salsa-salsaa/gdHwkOEQ/,1244048015,"Mehrauli Gurgaon Road, Gurgaon","Mexican, Multi-cuisine, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244048015,tel:01244048015,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/mehrauli-gurgaon-road/salsa-salsaa/gdHwkOEQ/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1300#,,
Mc Donald's,https://www.asklaila.com/listing/Delhi-NCR/vasant-kunj/mc-donalds/0jvIpQwx/,"01140870583
														,

09711958884","Vasant Kunj, Delhi","Burgers, Fast Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1140870583,tel:01140870583,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/vasant-kunj/mc-donalds/0jvIpQwx/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1320#,9711958884,tel:9711958884
Aerocity Bar Be Que Restaurant,https://www.asklaila.com/listing/Delhi-NCR/mahipalpur/aerocity-bar-be-que-restaurant/0BrZXDum/,,"Mahipalpur, Delhi","Chinese, Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,9958764425,tel:9958764425,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/mahipalpur/aerocity-bar-be-que-restaurant/0BrZXDum/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1320#,,
Brix,https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-ii/brix/1ZeChVfZ/,"01244366020
														,

09973661502","DLF City Phase II, Gurgaon","Multi-cuisine, North Indian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244366020,tel:01244366020,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/dlf-city-phase-ii/brix/1ZeChVfZ/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1320#,9973661502,tel:9973661502
Mc Donald's,https://www.asklaila.com/listing/Delhi-NCR/noida-sector-38/mc-donalds/1GoT2lHO/,1204207548,"Noida - Sector 38, Noida","Burgers,Fast Food, Non-Veg, Sodexo",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1204207548,tel:01204207548,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/noida-sector-38/mc-donalds/1GoT2lHO/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1320#,,
Red Zen,https://www.asklaila.com/listing/Delhi-NCR/gurgaon-sector-27/red-zen/1rjbNNiu/,"01244888444
														,

09560094478","Gurgaon Sector 27, Gurgaon","Wi-Fi Zone,  Pan Asian, Non-Veg",https://c1.asklaila.com/webres/imgBootstrap/icons/srp/btn_Call.png,×,Select a number to call,1244888444,tel:01244888444,"jQuery(document).ready(function($) {
$("".clickableRow"").click(function() {
window.document.location = $(this).data('url');
});
			                							});",https://www.facebook.com/sharer.php?app_id=178317605922&u=https://www.asklaila.com/listing/Delhi-NCR/gurgaon-sector-27/red-zen/1rjbNNiu/,https://www.asklaila.com/search/Delhi-NCR/-/restaurant/1320#,9560094478,tel:9560094478
